x_desired,y_desired,z_desired,x_actual,y_actual,z_actual
-0.826028,-0.689496,-2.5,-0.496327,-1.32804,2.30925
-0.762419,-0.656589,-2.5,-0.541842,-1.2961,2.30481
-0.696903,-0.617121,-2.5,-0.577781,-1.26267,2.29853
-0.629646,-0.571488,-2.5,-0.613076,-1.21747,2.29777
-0.560815,-0.520144,-2.5,-0.642277,-1.1674,2.30454
-0.490582,-0.463602,-2.5,-0.668052,-1.1131,2.31702
-0.419123,-0.40243,-2.5,-0.685935,-1.06255,2.32805
-0.346616,-0.337235,-2.5,-0.698343,-1.01152,2.33256
-0.273244,-0.268672,-2.5,-0.710606,-0.953575,2.33233
-0.199188,-0.197424,-2.5,-0.714992,-0.901149,2.32978
-0.124634,-0.124203,-2.5,-0.711366,-0.844885,2.33051
-0.0497688,-0.0497414,-2.5,-0.70065,-0.792571,2.33711
0.0252211,0.0252176,-2.5,-0.681796,-0.731573,2.34189
0.100147,0.0999239,-2.5,-0.659717,-0.672919,2.34746
0.174824,0.173633,-2.5,-0.625777,-0.614092,2.35037
0.249064,0.245606,-2.5,-0.58586,-0.557844,2.35221
0.32268,0.315125,-2.5,-0.534933,-0.489719,2.35489
0.395491,0.381496,-2.5,-0.48377,-0.42663,2.35811
0.467312,0.444055,-2.5,-0.415251,-0.351162,2.36031
0.537966,0.502177,-2.5,-0.349656,-0.281371,2.3601
0.607275,0.555282,-2.5,-0.273612,-0.205751,2.36166
0.675066,0.602838,-2.5,-0.197689,-0.134353,2.36705
0.74117,0.644372,-2.5,-0.12084,-0.0583817,2.36942
0.805421,0.679466,-2.5,-0.0435487,0.012682,2.37104
0.86766,0.707772,-2.5,0.0384556,0.086924,2.37162
0.927729,0.729006,-2.5,0.112714,0.153004,2.37228
0.98548,0.742956,-2.5,0.192091,0.219952,2.37381
1.04077,0.749482,-2.5,0.260478,0.28758,2.37726
1.09345,0.74852,-2.5,0.328544,0.366683,2.37957
1.14341,0.740079,-2.5,0.389042,0.438252,2.3799
1.1905,0.724243,-2.5,0.44148,0.502422,2.37995
1.23462,0.701171,-2.5,0.493844,0.579689,2.38289
1.27566,0.671093,-2.5,0.535992,0.651567,2.38574
1.3135,0.63431,-2.5,0.576723,0.724491,2.38476
1.34806,0.591189,-2.5,0.607176,0.790779,2.3816
1.37925,0.542161,-2.5,0.631712,0.863076,2.37804
1.407,0.487716,-2.5,0.646475,0.927857,2.37268
1.43123,0.428397,-2.5,0.658897,0.990969,2.37122
1.45188,0.364799,-2.5,0.668735,1.04815,2.37581
1.4689,0.297555,-2.5,0.6735,1.10694,2.38182
1.48225,0.227338,-2.5,0.66938,1.15703,2.38525
1.4919,0.154851,-2.5,0.65504,1.20598,2.38758
1.49782,0.080815,-2.5,0.635197,1.24296,2.39508
1.49999,0.00597253,-2.5,0.605839,1.28107,2.39986
1.49841,-0.0689303,-2.5,0.575967,1.31229,2.40082
1.49309,-0.143144,-2.5,0.545396,1.34042,2.40002
1.48404,-0.215927,-2.5,0.507702,1.3731,2.39474
1.47127,-0.286554,-2.5,0.463307,1.40221,2.38502
1.45483,-0.354317,-2.5,0.418758,1.42582,2.37986
1.43476,-0.41854,-2.5,0.367995,1.44848,2.37562
1.4111,-0.47858,-2.5,0.320354,1.46606,2.36926
1.38391,-0.533839,-2.5,0.266389,1.47753,2.36008
1.35326,-0.583764,-2.5,0.210093,1.48433,2.356
1.31923,-0.627857,-2.5,0.145079,1.48627,2.35494
1.2819,-0.665676,-2.5,0.0753954,1.48472,2.35415
1.24137,-0.696843,-2.5,0.00990786,1.48245,2.35122
1.19773,-0.721048,-2.5,-0.0566781,1.477,2.34654
1.1511,-0.738049,-2.5,-0.116271,1.46471,2.34299
1.1016,-0.747675,-2.5,-0.18089,1.44646,2.33958
1.04934,-0.749831,-2.5,-0.240328,1.42715,2.33714
0.994454,-0.744495,-2.5,-0.302516,1.4062,2.33607
0.937086,-0.731719,-2.5,-0.357658,1.38945,2.33501
0.877375,-0.711633,-2.5,-0.412939,1.36237,2.33814
0.815472,-0.684437,-2.5,-0.458083,1.33171,2.34446
0.751531,-0.650401,-2.5,-0.500093,1.29449,2.35045
0.685712,-0.609868,-2.5,-0.535276,1.25719,2.34889
0.618178,-0.56324,-2.5,-0.5758,1.21328,2.34596
0.549099,-0.510985,-2.5,-0.605559,1.16922,2.34423
0.478647,-0.453624,-2.5,-0.627851,1.12109,2.34672
0.406999,-0.391731,-2.5,-0.640595,1.07661,2.35246
0.334335,-0.325924,-2.5,-0.648678,1.03042,2.35877
0.260834,-0.25686,-2.5,-0.656793,0.977786,2.3616
0.186681,-0.18523,-2.5,-0.66123,0.919091,2.37022
0.112062,-0.111749,-2.5,-0.660505,0.860935,2.38047
0.0371623,-0.0371509,-2.5,-0.654136,0.797236,2.39067
-0.0378288,0.0378167,-2.5,-0.638035,0.727863,2.40553
-0.112727,0.112408,-2.5,-0.622404,0.65755,2.41742
-0.187343,0.185876,-2.5,-0.593821,0.580484,2.42821
-0.261491,0.257487,-2.5,-0.556281,0.506266,2.43598
-0.334985,0.326525,-2.5,-0.515998,0.440434,2.44029
-0.407641,0.392299,-2.5,-0.463255,0.368213,2.44136
-0.479279,0.454155,-2.5,-0.411796,0.307298,2.43902
-0.549719,0.511473,-2.5,-0.35452,0.243883,2.43616
-0.618785,0.56368,-2.5,-0.289335,0.17777,2.4319
-0.686305,0.610256,-2.5,-0.221977,0.115787,2.42571
