x_desired,y_desired,z_desired,x_actual,y_actual,z_actual
0.00663855,-1.49999,-1.2,-1.41196,-0.493602,0.748256
0.00663855,-1.49999,-1.2,-1.40781,-0.490304,0.749298
0.00663855,-1.49999,-1.2,-1.40544,-0.48996,0.749844
0.00663855,-1.49999,-1.2,-1.4037,-0.493195,0.749467
0.00663855,-1.49999,-1.2,-1.39815,-0.498894,0.750133
0.00663855,-1.49999,-1.2,-1.39527,-0.503586,0.752939
0.00663855,-1.49999,-1.2,-1.39838,-0.508917,0.752799
0.00663855,-1.49999,-1.2,-1.4036,-0.512518,0.749876
0.00663855,-1.49999,-1.2,-1.41055,-0.515017,0.744082
0.00663855,-1.49999,-1.2,-1.41395,-0.513673,0.739517
0.00663855,-1.49999,-1.2,-1.41915,-0.517217,0.739844
0.00663855,-1.49999,-1.2,-1.42283,-0.518569,0.731634
0.00663855,-1.49999,-1.2,-1.42492,-0.516278,0.722254
0.00663855,-1.49999,-1.2,-1.42634,-0.511653,0.717447
0.00663855,-1.49999,-1.2,-1.42914,-0.50333,0.718376
0.00663855,-1.49999,-1.2,-1.43476,-0.503404,0.714752
0.00663855,-1.49999,-1.2,-1.43703,-0.501753,0.712978
0.00663855,-1.49999,-1.2,-1.43619,-0.499037,0.711655
0.00663855,-1.49999,-1.2,-1.43367,-0.497216,0.709179
0.00663855,-1.49999,-1.2,-1.43015,-0.493612,0.7088
0.00663855,-1.49999,-1.2,-1.4271,-0.487679,0.70491
0.00663855,-1.49999,-1.2,-1.42809,-0.486878,0.702153
0.00663855,-1.49999,-1.2,-1.42854,-0.487297,0.698695
0.00663855,-1.49999,-1.2,-1.42325,-0.483573,0.69158
0.00663855,-1.49999,-1.2,-1.42409,-0.477183,0.687197
0.00663855,-1.49999,-1.2,-1.43057,-0.471539,0.682404
0.00663855,-1.49999,-1.2,-1.44023,-0.468096,0.683077
0.00663855,-1.49999,-1.2,-1.45241,-0.464779,0.688043
0.00663855,-1.49999,-1.2,-1.46143,-0.459083,0.693267
0.00663855,-1.49999,-1.2,-1.46962,-0.454444,0.687108
0.00663855,-1.49999,-1.2,-1.47485,-0.447664,0.685026
0.00663855,-1.49999,-1.2,-1.47992,-0.438177,0.685764
0.00663855,-1.49999,-1.2,-1.48315,-0.43173,0.686655
0.00663855,-1.49999,-1.2,-1.48583,-0.425891,0.688172
0.00663855,-1.49999,-1.2,-1.49137,-0.420319,0.690332
0.00663855,-1.49999,-1.2,-1.49364,-0.41496,0.691189
0.00663855,-1.49999,-1.2,-1.4922,-0.415526,0.69153
0.00663855,-1.49999,-1.2,-1.48931,-0.422372,0.692922
0.00663855,-1.49999,-1.2,-1.49168,-0.427364,0.698556
0.00663855,-1.49999,-1.2,-1.48738,-0.426774,0.70797
0.00663855,-1.49999,-1.2,-1.48227,-0.423955,0.712266
0.00663855,-1.49999,-1.2,-1.48162,-0.420559,0.714294
0.00663855,-1.49999,-1.2,-1.48501,-0.41732,0.714185
0.00663855,-1.49999,-1.2,-1.48581,-0.412415,0.714873
0.00663855,-1.49999,-1.2,-1.48394,-0.408534,0.71554
0.00663855,-1.49999,-1.2,-1.47913,-0.408126,0.718028
0.00663855,-1.49999,-1.2,-1.47338,-0.406894,0.720513
0.00663855,-1.49999,-1.2,-1.47031,-0.402688,0.721677
0.00663855,-1.49999,-1.2,-1.46473,-0.395781,0.723614
0.00663855,-1.49999,-1.2,-1.46077,-0.391275,0.722341
0.00663855,-1.49999,-1.2,-1.45072,-0.389915,0.719218
0.00663855,-1.49999,-1.2,-1.44125,-0.392282,0.71482
0.00663855,-1.49999,-1.2,-1.43807,-0.398211,0.707672
0.00663855,-1.49999,-1.2,-1.43751,-0.406719,0.706209
0.00663855,-1.49999,-1.2,-1.43772,-0.412777,0.704048
0.00663855,-1.49999,-1.2,-1.43858,-0.417178,0.704542
0.00663855,-1.49999,-1.2,-1.43867,-0.422804,0.704331
0.00663855,-1.49999,-1.2,-1.43647,-0.426004,0.701222
0.00663855,-1.49999,-1.2,-1.43288,-0.426152,0.696217
0.00663855,-1.49999,-1.2,-1.42916,-0.424391,0.691974
0.00663855,-1.49999,-1.2,-1.4256,-0.419532,0.688474
0.00663855,-1.49999,-1.2,-1.42336,-0.412685,0.685494
0.00663855,-1.49999,-1.2,-1.42389,-0.405142,0.678625
0.00663855,-1.49999,-1.2,-1.41886,-0.410742,0.672616
0.00663855,-1.49999,-1.2,-1.41338,-0.418226,0.666045
0.00663855,-1.49999,-1.2,-1.40996,-0.426527,0.665471
0.00663855,-1.49999,-1.2,-1.40863,-0.433997,0.668689
0.00663855,-1.49999,-1.2,-1.40891,-0.434978,0.672401
0.00663855,-1.49999,-1.2,-1.4102,-0.43217,0.673812
0.00663855,-1.49999,-1.2,-1.41372,-0.430649,0.669948
0.00663855,-1.49999,-1.2,-1.41783,-0.434404,0.66764
0.00663855,-1.49999,-1.2,-1.42317,-0.446681,0.668389
0.00663855,-1.49999,-1.2,-1.42397,-0.456276,0.664397
0.00663855,-1.49999,-1.2,-1.42916,-0.469079,0.65774
0.00663855,-1.49999,-1.2,-1.43299,-0.48189,0.653561
0.00663855,-1.49999,-1.2,-1.43482,-0.495259,0.651563
0.00663855,-1.49999,-1.2,-1.43484,-0.506177,0.64899
0.00663855,-1.49999,-1.2,-1.43653,-0.513175,0.64253
0.00663855,-1.49999,-1.2,-1.43105,-0.519122,0.635887
0.00663855,-1.49999,-1.2,-1.42456,-0.525139,0.627291
0.00663855,-1.49999,-1.2,-1.41946,-0.530441,0.617605
0.00663855,-1.49999,-1.2,-1.41124,-0.536863,0.605145
0.00663855,-1.49999,-1.2,-1.39777,-0.535655,0.602846
0.00663855,-1.49999,-1.2,-1.38536,-0.532712,0.599234
0.00663855,-1.49999,-1.2,-1.37644,-0.528428,0.594069
0.00663855,-1.49999,-1.2,-1.36934,-0.524498,0.587801
0.00663855,-1.49999,-1.2,-1.36299,-0.524145,0.580095
0.00663855,-1.49999,-1.2,-1.36287,-0.519572,0.58113
0.00663855,-1.49999,-1.2,-1.36062,-0.517942,0.585224
0.00663855,-1.49999,-1.2,-1.356,-0.517858,0.588501
0.00663855,-1.49999,-1.2,-1.3513,-0.518423,0.590404
0.00663855,-1.49999,-1.2,-1.34753,-0.518915,0.59607
0.00663855,-1.49999,-1.2,-1.34273,-0.520542,0.602992
0.00663855,-1.49999,-1.2,-1.33942,-0.519607,0.608762
0.00663855,-1.49999,-1.2,-1.33456,-0.517703,0.611875
0.00663855,-1.49999,-1.2,-1.33062,-0.515672,0.612437
0.00663855,-1.49999,-1.2,-1.3285,-0.510149,0.615938
0.00663855,-1.49999,-1.2,-1.32846,-0.505508,0.616302
0.00663855,-1.49999,-1.2,-1.32633,-0.500493,0.617459
0.00663855,-1.49999,-1.2,-1.32604,-0.495692,0.617012
0.00663855,-1.49999,-1.2,-1.32859,-0.490904,0.612158
0.00663855,-1.49999,-1.2,-1.33112,-0.4881,0.606129
0.00663855,-1.49999,-1.2,-1.337,-0.490352,0.604105
0.00663855,-1.49999,-1.2,-1.34016,-0.492762,0.603746
0.00663855,-1.49999,-1.2,-1.34167,-0.498588,0.60391
0.00663855,-1.49999,-1.2,-1.3413,-0.504767,0.604236
0.00663855,-1.49999,-1.2,-1.34186,-0.504584,0.605134
0.00663855,-1.49999,-1.2,-1.34514,-0.503192,0.598249
0.00663855,-1.49999,-1.2,-1.34758,-0.504029,0.592014
0.00663855,-1.49999,-1.2,-1.34804,-0.50506,0.58855
0.00663855,-1.49999,-1.2,-1.3469,-0.504268,0.584698
0.00663855,-1.49999,-1.2,-1.34406,-0.501035,0.58342
0.00663855,-1.49999,-1.2,-1.34016,-0.493187,0.588236
0.00663855,-1.49999,-1.2,-1.33588,-0.485025,0.594448
0.00663855,-1.49999,-1.2,-1.33253,-0.478027,0.597812
0.00663855,-1.49999,-1.2,-1.33198,-0.47255,0.596851
0.00663855,-1.49999,-1.2,-1.32756,-0.468881,0.59831
0.00663855,-1.49999,-1.2,-1.32742,-0.461917,0.597409
0.00663855,-1.49999,-1.2,-1.32989,-0.457957,0.596872
0.00663855,-1.49999,-1.2,-1.33622,-0.452025,0.597885
0.00663855,-1.49999,-1.2,-1.34361,-0.443481,0.597676
0.00663855,-1.49999,-1.2,-1.35162,-0.436778,0.60344
0.00663855,-1.49999,-1.2,-1.35913,-0.431473,0.602019
0.00663855,-1.49999,-1.2,-1.36319,-0.427714,0.597344
0.00663855,-1.49999,-1.2,-1.36442,-0.426504,0.590736
0.00663855,-1.49999,-1.2,-1.37054,-0.428513,0.578822
0.00663855,-1.49999,-1.2,-1.37525,-0.432819,0.576436
0.00663855,-1.49999,-1.2,-1.37605,-0.436902,0.568694
0.00663855,-1.49999,-1.2,-1.37539,-0.441722,0.563059
0.00663855,-1.49999,-1.2,-1.3756,-0.451306,0.560154
0.00663855,-1.49999,-1.2,-1.37663,-0.459007,0.557919
0.00663855,-1.49999,-1.2,-1.37507,-0.462049,0.55566
0.00663855,-1.49999,-1.2,-1.37417,-0.462551,0.550257
0.00663855,-1.49999,-1.2,-1.37011,-0.463023,0.539619
0.00663855,-1.49999,-1.2,-1.36201,-0.46473,0.525038
0.00663855,-1.49999,-1.2,-1.3556,-0.470496,0.508294
0.00663855,-1.49999,-1.2,-1.3516,-0.476079,0.496282
0.00663855,-1.49999,-1.2,-1.35188,-0.481161,0.488032
0.00663855,-1.49999,-1.2,-1.35281,-0.486159,0.482236
0.00663855,-1.49999,-1.2,-1.35186,-0.492313,0.476435
0.00663855,-1.49999,-1.2,-1.36142,-0.50179,0.475374
0.00663855,-1.49999,-1.2,-1.36961,-0.510849,0.472217
0.00663855,-1.49999,-1.2,-1.37454,-0.522799,0.466764
0.00663855,-1.49999,-1.2,-1.37672,-0.533292,0.46212
0.00663855,-1.49999,-1.2,-1.37817,-0.541951,0.458824
0.00663855,-1.49999,-1.2,-1.37849,-0.545035,0.453162
0.00663855,-1.49999,-1.2,-1.3775,-0.541041,0.447019
0.00663855,-1.49999,-1.2,-1.377,-0.540041,0.443005
0.00663855,-1.49999,-1.2,-1.37744,-0.5428,0.441828
0.00663855,-1.49999,-1.2,-1.37872,-0.544801,0.445751
0.00663855,-1.49999,-1.2,-1.38631,-0.556117,0.456104
0.00663855,-1.49999,-1.2,-1.39327,-0.55928,0.461554
0.00663855,-1.49999,-1.2,-1.40282,-0.562444,0.460822
0.00663855,-1.49999,-1.2,-1.40906,-0.565462,0.455625
0.00663855,-1.49999,-1.2,-1.41146,-0.567488,0.451454
0.00663855,-1.49999,-1.2,-1.41491,-0.562876,0.450417
0.00663855,-1.49999,-1.2,-1.41716,-0.557946,0.447563
0.00663855,-1.49999,-1.2,-1.41935,-0.552915,0.442306
0.00663855,-1.49999,-1.2,-1.42284,-0.547426,0.432766
0.00663855,-1.49999,-1.2,-1.42773,-0.544602,0.418875
0.00663855,-1.49999,-1.2,-1.43338,-0.536471,0.407564
0.00663855,-1.49999,-1.2,-1.44048,-0.529467,0.400806
0.00663855,-1.49999,-1.2,-1.44842,-0.521919,0.397407
0.00663855,-1.49999,-1.2,-1.45473,-0.515124,0.39517
0.00663855,-1.49999,-1.2,-1.45968,-0.508883,0.395408
0.00663855,-1.49999,-1.2,-1.46965,-0.505657,0.390557
0.00663855,-1.49999,-1.2,-1.47545,-0.50365,0.38621
0.00663855,-1.49999,-1.2,-1.47715,-0.500319,0.379738
0.00663855,-1.49999,-1.2,-1.47427,-0.497389,0.373448
0.00663855,-1.49999,-1.2,-1.47535,-0.492026,0.368806
0.00663855,-1.49999,-1.2,-1.48071,-0.48582,0.361094
0.00663855,-1.49999,-1.2,-1.48785,-0.480226,0.351405
0.00663855,-1.49999,-1.2,-1.49516,-0.476352,0.341256
0.00663855,-1.49999,-1.2,-1.50359,-0.472856,0.326619
0.00663855,-1.49999,-1.2,-1.50948,-0.469365,0.311165
0.00663855,-1.49999,-1.2,-1.51946,-0.458287,0.293571
0.00663855,-1.49999,-1.2,-1.52383,-0.450465,0.282873
0.00663855,-1.49999,-1.2,-1.5245,-0.442421,0.272669
0.00663855,-1.49999,-1.2,-1.52183,-0.432427,0.267045
0.00663855,-1.49999,-1.2,-1.51786,-0.42432,0.261412
0.00663855,-1.49999,-1.2,-1.51649,-0.423162,0.250869
0.00663855,-1.49999,-1.2,-1.51449,-0.426552,0.242411
0.00663855,-1.49999,-1.2,-1.51018,-0.431614,0.240725
0.00663855,-1.49999,-1.2,-1.50263,-0.435854,0.242257
0.00663855,-1.49999,-1.2,-1.49765,-0.444653,0.23634
0.00663855,-1.49999,-1.2,-1.49044,-0.453949,0.2328
0.00663855,-1.49999,-1.2,-1.48291,-0.459139,0.23403
0.00663855,-1.49999,-1.2,-1.47549,-0.461289,0.234816
0.00663855,-1.49999,-1.2,-1.47034,-0.461082,0.230452
0.00663855,-1.49999,-1.2,-1.47152,-0.463215,0.229105
0.00663855,-1.49999,-1.2,-1.47082,-0.466969,0.225819
0.00663855,-1.49999,-1.2,-1.46964,-0.467304,0.223678
0.00663855,-1.49999,-1.2,-1.4699,-0.462617,0.22604
0.00663855,-1.49999,-1.2,-1.4736,-0.458918,0.231316
0.00663855,-1.49999,-1.2,-1.47381,-0.453984,0.241234
0.00663855,-1.49999,-1.2,-1.47236,-0.450589,0.248416
0.00663855,-1.49999,-1.2,-1.46967,-0.44871,0.252481
0.00663855,-1.49999,-1.2,-1.46656,-0.447052,0.252112
0.00663855,-1.49999,-1.2,-1.46077,-0.443633,0.247396
0.00663855,-1.49999,-1.2,-1.46143,-0.436929,0.25178
0.00663855,-1.49999,-1.2,-1.4607,-0.43187,0.25539
0.00663855,-1.49999,-1.2,-1.45743,-0.431679,0.255583
0.00663855,-1.49999,-1.2,-1.44755,-0.436911,0.255091
0.00663855,-1.49999,-1.2,-1.43411,-0.435044,0.259667
0.00663855,-1.49999,-1.2,-1.42577,-0.436871,0.25871
0.00663855,-1.49999,-1.2,-1.41751,-0.439144,0.253482
0.00663855,-1.49999,-1.2,-1.41096,-0.440069,0.247496
0.00663855,-1.49999,-1.2,-1.4061,-0.443443,0.243324
0.00663855,-1.49999,-1.2,-1.40294,-0.446755,0.236056
0.00663855,-1.49999,-1.2,-1.39948,-0.44955,0.229138
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
0.00663855,-1.49999,-1.2,-1.39486,-0.452013,0.221629
